position.lat,position.lon,fishing.totalDistanceKm,fishing.averageSpeedKnots,fishing.averageDurationHours,distances.startDistanceFromShoreKm,distances.endDistanceFromShoreKm,distances.startDistanceFromPortKm,distances.endDistanceFromPortKm,regions.eez12Nm,regions.highSeas,regions.eez,vessel.type_fishing,target_risk
34.4414,122.6463,70.73208956622516,3.891891891891892,,198,219,174.827562,207.295984,[],[],['8486'],1,0
-18.4515,174.3615,30.20743847856549,7.798901133484893,,313,284,312.102062,282.984031,[],[],['8325'],1,0
13.6884,150.6959,8.94257262740426,5.766666666666668,,523,524,555.685625,564.911562,[],['63203'],[],1,0
21.9503,113.1767,7.335480498073849,1.2693333333333332,,2,0,1.0314169999999998,0.0,[],[],['8486'],1,0
-31.2116,103.2618,24.25073754160063,3.4923076923076923,,1060,1038,1061.187875,1039.115,[],['63203'],[],1,1
9.9286,106.9124,5.637816977554464,1.712500013411045,,22,23,37.930301,32.656375,[],[],['8484'],1,0
-9.4651,154.1033,123.2401991741328,3.7163043478260858,,58,53,363.330281,312.93890600000003,['8324'],[],['8324'],1,0
3.2519,127.623,2.392765906173634,1.5666666666666669,,102,103,176.119359,176.635641,['8492'],[],['8492'],1,0
10.251,107.119,54.92990411172339,2.5464705882352936,,12,12,1.111949,19.675588,[],[],['8484'],1,0
20.5343,-17.2551,9.50698146648623,3.34457832108061,,37,31,35.74984,30.661656,[],[],['8369'],1,0
40.9493,1.3653,0.9160603521035656,1.4416666887700558,,20,20,14.37512,13.952547,['5693'],[],['5693'],1,0
20.8422,112.203,15.335535119577152,2.8913043478260865,,81,76,78.09013300000001,76.467523,[],[],['8486'],1,0
35.0014,128.9932,13.1763495203918,3.346153846153846,,7,4,5.900907,1.821266,[],[],['8327'],1,0
19.0166,112.6337,12.5731146966377,3.2636363636363632,,176,181,193.954688,201.951891,[],[],['8486'],1,0
22.4041,113.6994,12.320139329339463,1.762162162162162,,6,5,3.084366,1.0279,[],[],['8486'],1,0
21.4852,111.7029,6.888754489653794,4.107142857142858,,7,9,5.6551800000000005,4.138593,[],[],['8486'],1,0
11.2116,108.9653,8.235310610186056,3.0482758620689663,,14,8,81.61707000000001,73.816711,[],[],['8484'],1,0
21.9205,114.3108,10.963557292733151,4.713636363636363,,16,10,20.435695,12.724107,['8486'],[],['8486'],1,0
34.6562,121.5326,72.78315777959169,3.492982447735573,,90,145,70.554852,125.467742,[],[],['8486'],1,0
30.2869,125.3714,0.8920579272233709,0.2800000000000001,,235,235,217.988547,217.988547,[],[],['8486'],1,0
30.4168,125.3799,9.297135093140383,3.0,,235,235,216.860469,215.400766,[],[],['8486'],1,0
30.314,125.4074,1.3116814815786753,1.4928571428571429,,238,238,221.238156,221.000828,[],[],['8486'],1,0
16.7493,150.2573,188.47980940351275,4.781203007160271,,440,475,491.744594,539.6985,[],['63203'],[],1,0
34.4779,123.0172,4.3656740724767165,1.97,,195,194,200.346219,198.635016,[],[],['8327'],1,0
11.4171,109.1272,14.026480960239452,3.0676470588235296,,10,12,61.399199,47.826219,[],[],['8484'],1,0
34.7037,128.9663,17.816131678573516,3.569662918535512,,21,25,19.958777,20.553918000000003,['8327'],[],['8327'],1,0
19.9287,108.9311,3.99118779332896,2.3833333333333333,,28,27,11.314481,13.384302,[],[],['8486'],1,0
22.0107,115.5123,10.34892576511906,3.3142857142857145,,75,70,73.84857000000001,68.940859,[],[],['8486'],1,0
36.6493,124.2643,9.004257497086128,3.090909090909091,,117,115,140.574703,133.67189100000002,[],[],['8327'],1,0
21.5144,112.6509,4.112466641527052,0.6821428571428572,,11,9,15.269442,12.147755,['8486'],[],['8486'],1,0
36.5271,124.231,32.31300045705647,2.1562500000000004,,123,119,155.714953,141.097891,[],[],['8327'],1,0
39.1845,123.672,38.24016617414984,2.976377952755905,,39,51,37.543328,46.583141000000005,[],[],['8486'],1,0
-45.4038,-60.2283,38.38037107669503,2.7158227838292923,,402,399,424.074875,435.274594,[],['63203'],[],1,1
-6.744,113.4304,93.17156171030896,3.075568181818182,,13,13,9.931623,35.599496,[],[],['8492'],1,0
30.6529,122.8066,3.301582114321909,3.2,,6,6,1.466777,1.466712,[],[],['8486'],1,0
34.5791,128.8402,3.523760139829883,3.6249999900658927,,23,23,9.746458,12.314551,['8327'],[],['8327'],1,0
4.6668,100.5253,11.893397643183684,3.933333333333333,,6,4,15.773492,7.105049,[],[],['8483'],1,0
38.9931,141.7785,9.756868039769284,3.116129032258065,,3,3,7.513505,7.600972,[],[],['8487'],1,0
21.6929,113.3749,1.6675577948162943,1.0458333333333332,,24,23,9.808302,8.436916,[],[],['8486'],1,0
31.4295,127.1892,5.837278547666577,7.054545454545455,,127,122,208.882344,205.5175,[],[],['21796'],1,0
20.9473,113.7409,2.693877856237316,1.65,,104,103,101.161727,101.021969,[],[],['8486'],1,0
35.6034,119.9689,4.819841442442339,2.657894736842105,,7,6,6.632365,5.535889,[],[],['8486'],1,0
33.0022,127.0121,21.420901252069587,2.9947368283020825,,36,43,42.136402,53.819336,[],[],['8327'],1,0
20.9548,113.5593,13.771368856887024,4.857142857142857,,102,98,98.720859,88.383203,[],[],['8486'],1,0
23.3472,117.4321,1.6353967664011295,2.8666666666666663,,26,26,13.456097,14.85674,['8486'],[],['8486'],1,0
31.8292,127.1396,3.663485671086165,3.0275000000000003,,116,114,166.395016,164.89290599999998,[],[],['21796'],1,0
34.491,-163.5954,13.917191515942411,5.188888888888889,,1208,1221,1418.033875,1428.3405,[],['63203'],[],1,1
19.1381,108.5287,6.1935835269468535,2.0699999999999994,,11,8,4.346931,3.49735,['8486'],[],['8486'],1,0
19.6408,107.266,8.016937597828976,2.027272727272727,,75,70,114.607281,114.624922,[],[],['8484'],1,0
22.7645,114.7241,0.6022630132998793,0.5142857142857143,,1,0,2.223899,1.025215,[],[],['8486'],1,0
11.8018,-178.3528,134.6631198411108,4.2601522842639605,,1132,1066,1209.3865,1267.764125,[],['63203'],[],1,0
19.2788,105.8792,1.5918061783394908,0.7000000000000001,,6,6,6.218281,6.678298,['8484'],[],['8484'],1,0
22.5388,120.2009,12.751133255254617,3.6454545454545455,,14,3,6.552762,0.0,[],[],['8321'],1,0
7.2624,107.1159,7.441075531462705,3.5749999980131784,,163,160,332.518219,328.115219,[],[],['8484'],1,0
40.6185,120.9286,7.054646029317431,1.684905660377359,,10,7,9.548191,8.184606,['8486'],[],['8486'],1,0
34.996,128.9606,18.854635402310308,2.408212568880854,,7,3,4.268898,3.335848,[],[],['8327'],1,0
15.2895,109.1288,28.140916117781572,2.374829931972788,,13,12,33.415468999999995,47.50125,['8484'],[],['8484'],1,0
34.9961,128.9849,25.33494088585653,2.394214876033059,,6,5,6.472606,2.7322330000000004,[],[],['8327'],1,0
-28.7923,114.471,1.8401344355962788,3.285714285714286,,10,10,6.25566,5.9520800000000005,['8323'],[],['8323'],1,0
22.4181,115.6898,32.044102878715954,3.928125000000001,,29,24,27.79873,24.279057,['8486'],[],['8486'],1,0
38.2391,122.6584,11.82604196090044,1.1476190476190478,,82,84,77.228523,82.39878900000001,[],[],['8486'],1,0
20.1991,111.7496,18.42984316946801,2.6740000000000013,,51,59,108.696359,117.090844,[],[],['8486'],1,0
22.3592,120.4035,5.039678267481048,2.4,,1,5,0.0,4.261162000000001,[],[],['8321'],1,0
9.9613,104.0015,11.099509814405648,2.096428571428571,,1,1,94.228227,92.188945,[],[],['8484'],1,0
21.896,114.2691,16.369456107455225,2.607692307692308,,13,14,18.608256,18.263021,['8486'],[],['8486'],1,0
20.6357,108.7024,14.050762460639437,3.5192307664797857,,62,56,17.65177,13.504566,[],[],['8486'],1,0
24.5433,118.789,6.331246383289533,2.685,,13,16,13.653392,13.942676,[],[],['8486'],1,0
22.4739,113.7039,17.07081145047912,3.544444444444444,,4,9,1.027826,2.054614,[],[],['8486'],1,0
4.6198,103.5689,79.4073809655483,1.047216494845361,,10,16,7.838011000000001,22.839361,[],[],['8483'],1,0
20.8361,113.9263,5.665690436290419,3.5416666666666665,,113,112,120.050328,121.090656,[],[],['8486'],1,0
63.512,-23.7884,2.4337375145025937,3.7857143708637775,,64,61,76.820008,74.027891,[],[],['5680'],1,0
32.4898,127.3584,28.63727724948634,2.5129870033109345,,102,89,118.180484,99.381492,[],[],['21796'],1,0
20.5737,112.225,7.601953718988176,3.331250049173832,,109,108,105.783125,106.704719,[],[],['8486'],1,0
20.8156,113.9575,57.75663563574857,3.2327868852459014,,128,101,129.363891,111.315273,[],[],['8486'],1,0
70.4451,17.2399,35.381372718126755,3.4411764705882346,,52,70,62.399027,81.896539,[],[],['5686'],1,0
33.0365,124.061,54.72401660580128,3.016842105263158,,164,138,164.459547,139.067078,[],[],['8327'],1,0
20.8095,112.8489,38.7837366935952,3.2724999999999995,,98,80,101.447453,82.342969,[],[],['8486'],1,0
8.4542,105.5367,6.566630967207284,2.5,,44,44,211.295984,207.008656,['8484'],[],['8484'],1,0
4.1041,100.3513,75.60907740357126,2.767450980392157,,25,7,25.924357,5.669279,[],[],['8483'],1,0
32.1139,127.1929,25.617487127240786,2.7976377952755924,,110,108,141.0605,129.669812,[],[],['21796'],1,0
20.346,108.6347,15.402818225230655,2.9095238095238094,,79,79,53.986297,45.071008,[],[],['8486'],1,0
33.845,176.5791,40.84869895911288,7.875,,785,771,2087.95725,2066.30375,[],['63203'],[],1,0
20.8536,113.619,111.4974790533072,3.254411764705883,,97,108,97.502094,109.292109,[],[],['8486'],1,0
22.37,114.9838,26.03769339434563,3.1863636363636365,,23,21,19.133484,20.829082,[],[],['8486'],1,0
-8.2585,-79.1649,3.3350135160473027,0.4669724827239272,,18,15,15.763012,14.306109,['8432'],[],['8432'],1,0
19.7626,109.007,16.06095770694893,2.12962962962963,,17,13,5.353046,2.369935,['8486'],[],['8486'],1,0
34.863,123.0554,11.857395268339044,3.7,,197,193,197.953172,194.100047,[],[],['8327'],1,0
34.6935,123.169,33.435526515683094,4.566666676884605,,192,179,193.143984,180.314516,[],[],['8327'],1,0
34.8469,123.0423,10.011909006876165,3.672727272727272,,196,196,196.969578,196.702969,[],[],['8327'],1,0
-2.9277,83.6375,8.180582633971317,5.609090909090909,,1037,1040,1043.898562,1045.992188,[],['63203'],[],1,1
29.9804,126.5766,11.703568694277775,3.6454545454545455,,270,262,328.86806199999995,318.929594,[],[],['21796'],1,0
34.1814,124.0114,7.2122829676925795,5.164,,102,97,106.71193,102.617805,[],[],['8327'],1,0
-18.6172,173.1737,5.1018639368388765,7.677777793672348,,325,329,396.542062,400.326469,[],[],['8313'],1,0
20.4722,111.6781,15.284784427330896,3.675,,62,72,97.491953,99.198766,['8486'],[],['8486'],1,0
20.8939,113.7304,10.263029360836294,3.5307692307692307,,111,108,104.715273,106.070078,[],[],['8486'],1,0
19.0514,108.5785,5.769981170647464,4.442857142857143,,6,4,4.447797,0.0,['8486'],[],['8486'],1,0
11.0812,108.6967,8.179072137630415,4.71111111111111,,13,8,106.625031,100.075938,[],[],['8484'],1,0
21.8666,113.3319,11.142685454655496,1.395,,8,6,1.111949,3.811056,[],[],['8486'],1,0
4.6503,100.5239,42.32444098935702,2.638492063492064,,10,2,16.483814,7.030183,[],[],['8483'],1,0
-26.0617,35.0531,3.53238614772308,2.999999986540887,,147,144,220.254109,218.153109,[],[],['8347'],1,0
8.089,68.6082,2.821826202984269,0.4800000051657358,,458,456,491.429906,489.17325,[],['63203'],[],1,1
8.5248,-13.9222,9.629053492009913,2.763636363636364,,71,62,56.626203,48.119242,[],[],['8390'],1,0
8.4455,82.1773,16.704773923576465,2.003571428571429,,76,89,100.102547,105.460648,[],[],['8346'],1,0
22.5377,120.2011,27.616393140747864,3.286363636363636,,14,3,6.552762,0.0,[],[],['8321'],1,0
34.475,123.2573,17.628973090121622,3.419230769230769,,172,175,177.40875,176.954594,[],[],['8327'],1,0
38.3616,141.6206,6.917885793693631,2.12051282051282,,5,7,16.463176,17.279868999999998,['8487'],[],['8487'],1,0
12.3301,100.3385,2.0410178313153247,1.831578947368421,,36,36,64.42078500000001,64.42078500000001,[],[],['8332'],1,0
10.1579,107.0427,16.65205845547201,4.2049180327868845,,20,17,8.895595,7.979602,[],[],['8484'],1,0
36.5772,123.6959,41.172654368587786,2.2960000000000007,,114,108,110.19582,106.677898,[],[],['8486'],1,0
10.219,107.0771,120.45317906206309,1.9742146596858643,,21,11,11.332888,16.358126,[],[],['8484'],1,0
19.7914,107.6929,3.0587178231194594,3.5142857142857142,,39,38,116.260289,116.156891,[],[],"['8484', '8486']",1,0
10.4112,108.9607,30.28688092503201,3.230855018587361,,11,4,168.2135,160.086438,[],[],['8484'],1,0
21.5264,108.7675,33.897114672319944,2.067532467532467,,14,7,4.138877000000001,11.358139,['8486'],[],['8486'],1,0
22.4621,114.6802,11.548740744321998,3.409615384615384,,2,7,2.337057,1.111949,[],[],['8486'],1,0
21.0783,108.8652,11.474451492423809,2.76,,25,19,19.840875,13.895687,['8486'],[],['8486'],1,0
21.4115,111.4884,10.064976175967912,1.725,,9,8,9.851142,12.141674,[],[],['8486'],1,0
24.9232,121.9172,15.801323178954132,2.773372781065088,,4,4,2.223899,3.02478,[],[],['8321'],1,0
19.0124,-16.4832,12.494532927935802,3.2968253985283864,,28,17,116.599023,126.933617,['8369'],[],['8369'],1,0
34.6977,123.1753,37.02982335465397,4.6000000000000005,,192,178,193.097141,179.402062,[],[],['8327'],1,0
36.3365,124.3977,68.67502777402176,3.35625,,114,105,144.319391,146.2775,[],[],['8327'],1,0
21.8034,114.659,72.98456826745826,3.7787234042553193,,44,44,34.917894999999994,30.068236,['8486'],[],['8486'],1,0
20.8933,113.7275,10.23136837129083,3.29,,111,108,104.715273,106.070078,[],[],['8486'],1,0
7.1348,75.3851,14.716259562493116,5.6875,,229,217,231.942797,218.092062,[],[],['8480'],1,0
18.5536,65.9376,2.0553567527733305,0.3900000102818012,,510,508,505.574875,503.904938,[],['63203'],[],1,1
20.6112,108.6309,11.752543205900007,3.1666666666666665,,72,63,26.708951000000003,19.126953,[],[],['8486'],1,0
35.0365,129.0922,11.759550866736776,3.159016393442624,,5,5,0.0,3.800163,['8327'],[],['8327'],1,0
20.6548,113.6689,40.81321891307476,3.5431034482758617,,130,131,130.987164,129.498797,[],[],['8486'],1,0
34.4142,123.0032,23.062557787586226,3.3666666666666663,,199,194,204.147547,199.70475,[],[],"['8486', '8327']",1,0
24.8564,120.6829,7.292740734239258,4.225,,20,22,25.324748,23.442627,[],[],['8321'],1,0
20.4104,107.2926,37.116033504997496,1.9131578947368424,,40,27,41.313891000000005,48.175996,[],[],['8484'],1,0
22.3476,120.4025,6.388732853384121,2.6307692307692307,,2,4,1.514645,3.085253,[],[],['8321'],1,0
21.0797,113.8336,157.21327985779698,2.766894197952219,,112,77,104.042367,87.868336,[],[],['8486'],1,0
21.6315,114.9104,14.471715411196762,4.822222222222223,,80,81,66.891602,66.291906,[],[],['8486'],1,0
69.6954,19.0158,0.5836054144639546,0.5837209302325581,,1,1,0.0,0.0,[],[],['5686'],1,0
30.1768,-88.3184,83.32705173275777,2.8993333333333333,,5,4,8.012707,8.062917,['8456'],[],['8456'],1,0
22.2844,115.021,25.545699004744,2.9545454545454546,,33,31,27.196393,28.469145,['8486'],[],['8486'],1,0
-21.1053,-110.9097,17.668668545075413,3.803816783974188,,668,684,674.737938,690.722625,[],['63203'],[],1,0
34.1832,124.0109,6.609381122069204,4.12,,101,97,105.798578,102.617805,[],[],['8327'],1,0
22.0662,113.606,76.38651624580478,3.543703703703705,,9,4,1.030981,0.0,[],[],['8486'],1,0
10.3664,107.1928,1.9385535598992147,2.95,,4,3,7.798534,7.798411,[],[],['8484'],1,0
20.3811,113.0292,23.810936219200126,3.145454545454545,,142,130,144.736047,131.369469,[],[],['8486'],1,0
29.7635,122.3729,4.141037725718328,0.8463576158940392,,4,6,0.0,0.0,[],[],['8486'],1,0
-20.7678,-107.5428,101.47919568364952,4.330303030303032,,670,755,672.551,757.808375,[],['63203'],[],1,0
6.9456,109.0535,4.882987730267039,2.0875,,261,265,426.646688,425.480219,[],[],['8484'],1,0
5.8058,79.4585,22.23000535775244,4.500000046359168,,89,70,100.634461,79.08769500000001,[],[],['8346'],1,0
19.0564,108.0014,9.041129181295206,2.091666666666667,,66,63,59.698359,56.783246,[],[],['8486'],1,0
33.6483,126.6893,21.242864620017063,2.179310344519286,,9,11,14.802458,22.389602,['8327'],[],['8327'],1,0
22.3953,120.3595,18.300358890402865,3.060869565217392,,4,5,4.447797,6.358156,[],[],['8321'],1,0
20.8438,113.6837,67.60094307644137,3.3360465116279068,,112,105,108.28932,110.781508,[],[],['8486'],1,0
12.4734,109.6129,9.714248049171848,2.890000000000001,,24,20,36.445910000000005,35.893480000000004,['8484'],[],['8484'],1,0
21.7005,112.1059,79.77865095070867,2.7616707616707634,,4,0,4.281649000000001,0.0,[],[],['8486'],1,0
38.8049,119.7831,11.717307194103476,1.4060606060606058,,78,75,45.00198,47.822492,[],[],['8486'],1,0
12.5137,109.4446,8.563819849157909,2.687499999999999,,9,3,17.512588,19.622637,['8484'],[],['8484'],1,0
19.8264,-17.2068,11.122129885338053,4.635616478854664,,67,58,105.318188,98.168336,[],[],['8369'],1,0
35.2359,129.394,16.27897161777682,2.7652777800750403,,11,13,10.112431,12.708587,['8327'],[],['8327'],1,0
20.7106,107.1479,1.827820140999881,0.3348837209302326,,4,4,9.426383,10.482369,['8484'],[],['8484'],1,0
22.5585,113.6962,10.712833021037762,3.40625,,8,10,3.02743,0.0,[],[],['8486'],1,0
-44.022,176.6108,15.990175726588449,3.904950484190838,,275,286,290.25031199999995,302.5555,[],[],['8455'],1,0
3.8115,-149.7549,8.684439371766008,1.3879999987284346,,853,859,879.59525,885.409938,[],['63203'],[],1,0
-14.5807,-139.6063,3.879047983456279,1.9402597348217836,,87,84,346.08618800000005,348.930812,[],[],['8440'],1,0
-72.9288,-179.7929,8.83353915898802,5.411538545901959,,317,325,2958.55525,2958.0135,[],['63203'],[],1,0
30.6912,122.8095,2.387443533425573,1.2947368421052632,,2,2,0.956211,0.0,[],[],['8486'],1,0
20.7244,112.3277,4.97811298441849,4.65,,93,93,93.426992,93.071227,[],[],['8486'],1,0
20.5453,112.5643,14.142598863903782,3.290000000000001,,117,115,116.759281,115.870586,[],[],['8486'],1,0
22.0278,114.2572,4.312025532453393,3.0578947368421048,,1,2,4.447797,3.921335,[],[],['8486'],1,0
1.7269,107.1811,7.214219038282608,2.2444444444444445,,64,70,198.672703,193.027609,[],[],['8492'],1,0
33.7427,123.2969,36.4648284516086,6.384375000000001,,182,149,185.48525,153.443094,[],[],"['8486', '8327']",1,0
29.3276,-91.9077,222.63538590513255,2.6180616738315714,,33,10,6.741810999999999,0.968746,['8456'],[],['8456'],1,0
-40.1423,173.797,13.45298717093259,5.0875,,53,60,72.872039,86.93392999999999,[],[],['8455'],1,0
36.8973,123.5847,6.4622689814374885,3.071428571428572,,91,92,89.641547,89.014625,[],[],['8486'],1,0
46.916,-124.2724,2.316849087707867,3.4000000000000004,,9,7,12.151715,9.87327,['8456'],[],['8456'],1,0
23.4833,-154.1205,14.700260837561611,2.2929824561403507,,352,359,372.254375,380.285156,[],[],['8453'],1,0
22.4006,120.3691,28.13112516697627,2.918947368421052,,4,4,4.447797,4.564994,[],[],['8321'],1,0
15.5408,154.2277,5.807331014101242,6.066666666666666,,795,798,908.645562,911.89925,[],['63203'],[],1,0
5.9661,80.9478,20.79346554659718,3.485526311750474,,12,13,30.58524,16.397188999999997,['8346'],[],['8346'],1,0
9.7149,107.3463,7.2397019500861,3.141666666666667,,73,71,65.449281,63.623871,[],[],['8484'],1,0
22.3181,115.0296,23.91312876051589,2.6142857142857148,,32,27,27.720197,24.895717,[],[],['8486'],1,0
10.2181,107.1107,19.36297122323257,1.8137681159420296,,13,13,3.96526,8.824652,[],[],['8484'],1,0
20.8846,112.8167,35.86871079058306,3.1421052631578954,,92,66,94.878977,69.010891,[],[],['8486'],1,0
44.2441,-1.4154,21.71687716623547,3.0863636363636364,,6,12,54.865297,35.934788999999995,['5677'],[],['5677'],1,0
-12.97,-122.6473,87.67700564510055,3.218152349310621,,1293,1345,1526.044,1595.712375,[],['63203'],[],1,0
15.4871,108.9611,0.9661952908554,0.6142857142857142,,13,13,18.4004,18.831734,[],[],['8484'],1,0
20.5086,112.5834,5.0720229580646095,2.7555555555555555,,121,118,121.313484,119.267828,[],[],['8486'],1,0
17.4764,107.6365,8.341183927504366,2.3875,,42,50,126.242805,128.882297,[],[],['8484'],1,0
9.6497,107.3879,4.157763073282996,1.6166666666666667,,79,82,72.884492,75.025578,[],[],['8484'],1,0
38.721,123.1756,0.7665242338143101,1.0666666666666669,,34,34,33.35848,33.35848,[],[],['8486'],1,0
22.1977,117.7471,5.935104699669577,1.1461538461538463,,148,149,92.113836,89.88878100000001,[],[],['8486'],1,0
5.0508,114.342,13.916625645591688,2.889473684210526,,38,41,26.778613,34.014292999999995,[],[],['26521'],1,0
24.9601,120.968,4.447554380643037,2.8592592592592587,,2,0,2.441785,3.001572,[],[],['8321'],1,0
34.9319,124.0633,42.3171818563385,3.0989898944141894,,104,105,105.157758,106.001609,[],[],['8327'],1,0
38.3488,122.6355,12.713196013224833,1.876315789473684,,77,72,75.149125,70.187102,[],[],['8486'],1,0
33.0668,126.5112,20.90119880931609,2.548076920927716,,29,13,27.861096,11.941327,['8327'],[],['8327'],1,0
22.568,113.8236,6.597487695970025,2.507407407407407,,3,2,1.513639,1.026712,[],[],['8486'],1,0
34.3008,122.2342,5.482989031777933,3.48125,,168,173,149.597656,155.434641,[],[],['8486'],1,0
38.421,121.9844,7.377797861963687,2.8190476190476184,,52,48,47.81382,43.374719,[],[],['8486'],1,0
19.8481,155.175,133.46138049789477,4.223529411764704,,507,509,1088.287,1164.32075,[],['63203'],[],1,0
5.6843,80.5,47.119577010173934,4.6161290322580655,,42,20,44.601605000000006,28.019512,['8346'],[],['8346'],1,0
